studyId	studyType	analysisFlag	qualityControl	isCurated
GCST90014045				TRUE
GCST90014023				TRUE
GCST90013873				TRUE
GCST90013985				TRUE
GCST90013940				TRUE
GCST90013900				TRUE
GCST90013965				TRUE
GCST90013864				TRUE
GCST90013892				TRUE
GCST90013895				TRUE
GCST90013880				TRUE
GCST90013933				TRUE
GCST90013975				TRUE
GCST90013913				TRUE
GCST90013937				TRUE
GCST90013915				TRUE
GCST90013991				TRUE
GCST90013865				TRUE
GCST90013882				TRUE
GCST90013912				TRUE
GCST90013971				TRUE
GCST90013881				TRUE
GCST90013911				TRUE
GCST90013907				TRUE
GCST90014012				TRUE
GCST90013908				TRUE
GCST90013946				TRUE
GCST90014006				TRUE
GCST90013878				TRUE
GCST90014002				TRUE
GCST90013973				TRUE
GCST90013939				TRUE
GCST90013948				TRUE
GCST90013902				TRUE
GCST90013998				TRUE
GCST90014007				TRUE
GCST90013945				TRUE
GCST90013947				TRUE
GCST90013994				TRUE
GCST90013904				TRUE
GCST90013890				TRUE
GCST90013927				TRUE
GCST90013883				TRUE
GCST90013914				TRUE
GCST90014004				TRUE
GCST90013956				TRUE
GCST90013978				TRUE
GCST90013909				TRUE
GCST90013925				TRUE
GCST90013976				TRUE
GCST90013941				TRUE
GCST90013891				TRUE
GCST90014001				TRUE
GCST90013964				TRUE
GCST90013877				TRUE
GCST90013949				TRUE
GCST90013936				TRUE
GCST90013929				TRUE
GCST90014000				TRUE
GCST90013989				TRUE
GCST90013995				TRUE
GCST90013942				TRUE
GCST90013992				TRUE
GCST90013962				TRUE
GCST90013922				TRUE
GCST90013968				TRUE
GCST90013879				TRUE
GCST90014017				TRUE
GCST90013893				TRUE
GCST90014010				TRUE
GCST90013862				TRUE
GCST90013932				TRUE
GCST90013997				TRUE
GCST90013931				TRUE
GCST90014008				TRUE
GCST90014020				TRUE
GCST90013996				TRUE
GCST90013963				TRUE
GCST90013888				TRUE
GCST90013959				TRUE
GCST90013871				TRUE
GCST90013885				TRUE
GCST90013935				TRUE
GCST90013905				TRUE
GCST90013906				TRUE
GCST90013921				TRUE
GCST90013897				TRUE
GCST90014013				TRUE
GCST90013967				TRUE
GCST90013980				TRUE
GCST90013869				TRUE
GCST90013987				TRUE
GCST90013896				TRUE
GCST90013866				TRUE
GCST90014005				TRUE
GCST90013867				TRUE
GCST90013884				TRUE
GCST90013977				TRUE
GCST90013981				TRUE
GCST90013999				TRUE
GCST90014021				TRUE
GCST90013872				TRUE
GCST90014003				TRUE
GCST90013979				TRUE
GCST90013983				TRUE
GCST90013876				TRUE
GCST90013986				TRUE
GCST90013870				TRUE
GCST90013923				TRUE
GCST90013886				TRUE
GCST90013972				TRUE
GCST90013982				TRUE
GCST90013894				TRUE
GCST90013943				TRUE
GCST90013903				TRUE
GCST90013901				TRUE
GCST90014009				TRUE
GCST90014015				TRUE
GCST90013863				TRUE
GCST90013993				TRUE
GCST90013974				TRUE
GCST90014022				TRUE
GCST90013916				TRUE
GCST90013970				TRUE
GCST90013889				TRUE
GCST90013928				TRUE
GCST90014016				TRUE
GCST90013951				TRUE
GCST90013960				TRUE
GCST90013920				TRUE
GCST90013924				TRUE
GCST90014014				TRUE
GCST90013875				TRUE
GCST90013944				TRUE
GCST90013950				TRUE
GCST90013969				TRUE
GCST90013917				TRUE
GCST90013953				TRUE
GCST90013954				TRUE
GCST90013868				TRUE
GCST90013958				TRUE
GCST90014011				TRUE
GCST90013934				TRUE
GCST90014019				TRUE
GCST90013930				TRUE
GCST90013898				TRUE
GCST90013938				TRUE
GCST90013887				TRUE
GCST90013919				TRUE
GCST90013952				TRUE
GCST90013966				TRUE
GCST90013926				TRUE
GCST90013988				TRUE
GCST90013910				TRUE
GCST90013918				TRUE
GCST90013899				TRUE
GCST90013990				TRUE
GCST90013984				TRUE
GCST90013955				TRUE
GCST90013874				TRUE
GCST90013961				TRUE
GCST90013957				TRUE
GCST90014018				TRUE
GCST90020026				TRUE
GCST90020024				TRUE
GCST012226				TRUE
GCST012227				TRUE
GCST90020025				TRUE
GCST90020029				TRUE
GCST012229				TRUE
GCST012231				TRUE
GCST90020028				TRUE
GCST012228				TRUE
GCST90020027				TRUE
GCST012230				TRUE
GCST90061440				TRUE
GCST90014263				TRUE
GCST90002225				TRUE
GCST90002248				TRUE
GCST90002231				TRUE
GCST90002242				TRUE
GCST90002239				TRUE
GCST90002237				TRUE
GCST90002226				TRUE
GCST90002227			Failed summary statistics quality control	TRUE
GCST90002228				TRUE
GCST90002245				TRUE
GCST90002232				TRUE
GCST90002233				TRUE
GCST90002230				TRUE
GCST90002238				TRUE
GCST90002240				TRUE
GCST90002246				TRUE
GCST90002244				TRUE
GCST90002236				TRUE
GCST90002243				TRUE
GCST90002234				TRUE
GCST012431				TRUE
GCST90014325				TRUE
GCST90000513				TRUE
GCST90000512			Failed summary statistics quality control	TRUE
GCST90014268				TRUE
GCST90016672				TRUE
GCST90016671				TRUE
GCST90016675				TRUE
GCST90016674				TRUE
GCST90016676				TRUE
GCST90016666				TRUE
GCST90016667				TRUE
GCST90016669				TRUE
GCST90016670				TRUE
GCST90016673				TRUE
GCST90016668				TRUE
GCST90014300				TRUE
GCST90014298				TRUE
GCST90014289				TRUE
GCST90014287				TRUE
GCST90014295				TRUE
GCST90014288				TRUE
GCST90014296				TRUE
GCST90014302				TRUE
GCST90014299				TRUE
GCST90014292				TRUE
GCST90014304				TRUE
GCST90014294				TRUE
GCST90014290				TRUE
GCST90014301				TRUE
GCST90014297				TRUE
GCST90014291			Failed summary statistics quality control	TRUE
GCST90014303				TRUE
GCST90014293				TRUE
GCST90000515				TRUE
GCST90000514				TRUE
GCST90000048				TRUE
GCST90000047			Failed summary statistics quality control	TRUE
GCST90000046			Failed summary statistics quality control	TRUE
GCST90000050				TRUE
GCST90000049				TRUE
GCST90000045			Failed summary statistics quality control	TRUE
GCST90025953				TRUE
GCST90025974			Failed summary statistics quality control	TRUE
GCST90025979				TRUE
GCST90025951			Failed summary statistics quality control	TRUE
GCST90025945			Failed summary statistics quality control	TRUE
GCST90025996				TRUE
GCST90025998				TRUE
GCST90025985				TRUE
GCST90025990				TRUE
GCST90025963			Failed summary statistics quality control	TRUE
GCST90025947			Failed summary statistics quality control	TRUE
GCST90025964			Failed summary statistics quality control	TRUE
GCST90025978				TRUE
GCST90025971				TRUE
GCST90025966			Failed summary statistics quality control	TRUE
GCST90025970			Failed summary statistics quality control	TRUE
GCST90025993			Failed summary statistics quality control	TRUE
GCST90025967				TRUE
GCST90025965				TRUE
GCST90025988			Failed summary statistics quality control	TRUE
GCST90025969				TRUE
GCST90025982			Failed summary statistics quality control	TRUE
GCST90025959			Failed summary statistics quality control	TRUE
GCST90025986				TRUE
GCST90025973			Failed summary statistics quality control	TRUE
GCST90025994				TRUE
GCST90025949				TRUE
GCST90025981				TRUE
GCST90025956			Failed summary statistics quality control	TRUE
GCST90025976			Failed summary statistics quality control	TRUE
GCST90025984				TRUE
GCST90025946				TRUE
GCST90025950			Failed summary statistics quality control	TRUE
GCST90025962			Failed summary statistics quality control	TRUE
GCST90025960			Failed summary statistics quality control	TRUE
GCST90025957				TRUE
GCST90025987			Failed summary statistics quality control	TRUE
GCST90025983			Failed summary statistics quality control	TRUE
GCST90025975			Failed summary statistics quality control	TRUE
GCST90025955			Failed summary statistics quality control	TRUE
GCST90025972			Failed summary statistics quality control	TRUE
GCST90025977				TRUE
GCST90025968				TRUE
GCST90025954				TRUE
GCST90025958			Failed summary statistics quality control	TRUE
GCST90025948				TRUE
GCST90025992				TRUE
GCST90025952			Failed summary statistics quality control	TRUE
GCST90025995				TRUE
GCST90025991				TRUE
GCST90025997				TRUE
GCST90025989				TRUE
GCST90025980				TRUE
GCST90020166				TRUE
GCST90020168				TRUE
GCST90020165				TRUE
GCST90020167				TRUE
GCST90020091				TRUE
GCST90020092				TRUE
GCST90013831				TRUE
GCST90027266				TRUE
GCST90103634				TRUE
GCST90103635				TRUE
GCST90103632				TRUE
GCST90103633				TRUE
GCST90014458				TRUE
GCST90027272				TRUE
GCST90027273				TRUE
GCST90013663				TRUE
GCST90013662				TRUE
GCST90013664				TRUE
GCST90020047				TRUE
GCST90020053				TRUE
GCST90027161				TRUE
GCST90014052				TRUE
GCST90029167				TRUE
GCST90060510		Metabolite		TRUE
GCST90060778		Metabolite		TRUE
GCST90060635		Metabolite		TRUE
GCST90060211		Metabolite		TRUE
GCST90060476		Metabolite		TRUE
GCST90060672		Metabolite		TRUE
GCST90060390		Metabolite		TRUE
GCST90060437		Metabolite		TRUE
GCST90060667		Metabolite		TRUE
GCST90060682		Metabolite		TRUE
GCST90060133		Metabolite		TRUE
GCST90060815		Metabolite		TRUE
GCST90060248		Metabolite		TRUE
GCST90060379		Metabolite		TRUE
GCST90060429		Metabolite		TRUE
GCST90060217		Metabolite		TRUE
GCST90060231		Metabolite		TRUE
GCST90060483		Metabolite		TRUE
GCST90060514		Metabolite		TRUE
GCST90060434		Metabolite		TRUE
GCST90060616		Metabolite		TRUE
GCST90060197		Metabolite		TRUE
GCST90060785		Metabolite		TRUE
GCST90060591		Metabolite		TRUE
GCST90060205		Metabolite		TRUE
GCST90060423		Metabolite		TRUE
GCST90060361		Metabolite		TRUE
GCST90060681		Metabolite		TRUE
GCST90060417		Metabolite		TRUE
GCST90060385		Metabolite		TRUE
GCST90060355		Metabolite		TRUE
GCST90060420		Metabolite		TRUE
GCST90060627		Metabolite		TRUE
GCST90060251		Metabolite		TRUE
GCST90060318		Metabolite		TRUE
GCST90060804		Metabolite		TRUE
GCST90060135		Metabolite		TRUE
GCST90060730		Metabolite		TRUE
GCST90060659		Metabolite		TRUE
GCST90060701		Metabolite		TRUE
GCST90060637		Metabolite		TRUE
GCST90060557		Metabolite		TRUE
GCST90060321		Metabolite		TRUE
GCST90060724		Metabolite		TRUE
GCST90060214		Metabolite		TRUE
GCST90060791		Metabolite		TRUE
GCST90060202		Metabolite		TRUE
GCST90060486		Metabolite		TRUE
GCST90060216		Metabolite		TRUE
GCST90060222		Metabolite		TRUE
GCST90060686		Metabolite		TRUE
GCST90060545		Metabolite		TRUE
GCST90060675		Metabolite		TRUE
GCST90060696		Metabolite		TRUE
GCST90060677		Metabolite		TRUE
GCST90060631		Metabolite		TRUE
GCST90060653		Metabolite		TRUE
GCST90060692		Metabolite		TRUE
GCST90060703		Metabolite		TRUE
GCST90060416		Metabolite		TRUE
GCST90060810		Metabolite		TRUE
GCST90060198		Metabolite		TRUE
GCST90060654		Metabolite		TRUE
GCST90060228		Metabolite		TRUE
GCST90060218		Metabolite		TRUE
GCST90060220		Metabolite		TRUE
GCST90060513		Metabolite		TRUE
GCST90060210		Metabolite		TRUE
GCST90060671		Metabolite		TRUE
GCST90060375		Metabolite		TRUE
GCST90060636		Metabolite		TRUE
GCST90060207		Metabolite		TRUE
GCST90060221		Metabolite		TRUE
GCST90060626		Metabolite		TRUE
GCST90060367		Metabolite		TRUE
GCST90060843		Metabolite		TRUE
GCST90060928		Metabolite		TRUE
GCST90060808		Metabolite		TRUE
GCST90060824		Metabolite		TRUE
GCST90060581		Metabolite		TRUE
GCST90060111		Metabolite		TRUE
GCST90060377		Metabolite		TRUE
GCST90060969		Metabolite		TRUE
GCST90060312		Metabolite		TRUE
GCST90060464		Metabolite		TRUE
GCST90060979		Metabolite		TRUE
GCST90060368		Metabolite		TRUE
GCST90060399		Metabolite		TRUE
GCST90060328		Metabolite		TRUE
GCST90060920		Metabolite		TRUE
GCST90060638		Metabolite		TRUE
GCST90060145		Metabolite		TRUE
GCST90060366		Metabolite		TRUE
GCST90060908		Metabolite		TRUE
GCST90060252		Metabolite		TRUE
GCST90060942		Metabolite		TRUE
GCST90060358		Metabolite		TRUE
GCST90060428		Metabolite		TRUE
GCST90060583		Metabolite		TRUE
GCST90060316		Metabolite		TRUE
GCST90060410		Metabolite		TRUE
GCST90060722		Metabolite		TRUE
GCST90060494		Metabolite		TRUE
GCST90060229		Metabolite		TRUE
GCST90060860		Metabolite		TRUE
GCST90060821		Metabolite		TRUE
GCST90060120		Metabolite		TRUE
GCST90060980		Metabolite		TRUE
GCST90060674		Metabolite		TRUE
GCST90060269		Metabolite		TRUE
GCST90060989		Metabolite		TRUE
GCST90060323		Metabolite		TRUE
GCST90060916		Metabolite		TRUE
GCST90060814		Metabolite		TRUE
GCST90060436		Metabolite		TRUE
GCST90060529		Metabolite		TRUE
GCST90060580		Metabolite		TRUE
GCST90060540		Metabolite		TRUE
GCST90060803		Metabolite		TRUE
GCST90061009		Metabolite		TRUE
GCST90060131		Metabolite		TRUE
GCST90060726		Metabolite		TRUE
GCST90060426		Metabolite		TRUE
GCST90060586		Metabolite		TRUE
GCST90060913		Metabolite		TRUE
GCST90060397		Metabolite		TRUE
GCST90060588		Metabolite		TRUE
GCST90060873		Metabolite		TRUE
GCST90060114		Metabolite		TRUE
GCST90060435		Metabolite		TRUE
GCST90060752		Metabolite		TRUE
GCST90060771		Metabolite		TRUE
GCST90060978		Metabolite		TRUE
GCST90060754		Metabolite		TRUE
GCST90060985		Metabolite		TRUE
GCST90060386		Metabolite		TRUE
GCST90060857		Metabolite		TRUE
GCST90060737		Metabolite		TRUE
GCST90060576		Metabolite		TRUE
GCST90060325		Metabolite		TRUE
GCST90060381		Metabolite		TRUE
GCST90060431		Metabolite		TRUE
GCST90060877		Metabolite		TRUE
GCST90060157		Metabolite		TRUE
GCST90060884		Metabolite		TRUE
GCST90060578		Metabolite		TRUE
GCST90060309		Metabolite		TRUE
GCST90060867		Metabolite		TRUE
GCST90060263		Metabolite		TRUE
GCST90060864		Metabolite		TRUE
GCST90060753		Metabolite		TRUE
GCST90060945		Metabolite		TRUE
GCST90060905		Metabolite		TRUE
GCST90060461		Metabolite		TRUE
GCST90060132		Metabolite		TRUE
GCST90060116		Metabolite		TRUE
GCST90060904		Metabolite		TRUE
GCST90060582		Metabolite		TRUE
GCST90060335		Metabolite		TRUE
GCST90060129		Metabolite		TRUE
GCST90060946		Metabolite		TRUE
GCST90060924		Metabolite		TRUE
GCST90060522		Metabolite		TRUE
GCST90060482		Metabolite		TRUE
GCST90060547		Metabolite		TRUE
GCST90060364		Metabolite		TRUE
GCST90061012		Metabolite		TRUE
GCST90060774		Metabolite		TRUE
GCST90060489		Metabolite		TRUE
GCST90060403		Metabolite		TRUE
GCST90060130		Metabolite		TRUE
GCST90060422		Metabolite		TRUE
GCST90060776		Metabolite		TRUE
GCST90060509		Metabolite		TRUE
GCST90060700		Metabolite		TRUE
GCST90060817		Metabolite		TRUE
GCST90060500		Metabolite		TRUE
GCST90060101		Metabolite		TRUE
GCST90060118		Metabolite		TRUE
GCST90060819		Metabolite		TRUE
GCST90060716		Metabolite		TRUE
GCST90060472		Metabolite		TRUE
GCST90060454		Metabolite		TRUE
GCST90060517		Metabolite		TRUE
GCST90060809		Metabolite		TRUE
GCST90060497		Metabolite		TRUE
GCST90060506		Metabolite		TRUE
GCST90060590		Metabolite		TRUE
GCST90060993		Metabolite		TRUE
GCST90061008		Metabolite		TRUE
GCST90060830		Metabolite		TRUE
GCST90060357		Metabolite		TRUE
GCST90060281		Metabolite		TRUE
GCST90060793		Metabolite		TRUE
GCST90060783		Metabolite		TRUE
GCST90060742		Metabolite		TRUE
GCST90060573		Metabolite		TRUE
GCST90060587		Metabolite		TRUE
GCST90060579		Metabolite		TRUE
GCST90060463		Metabolite		TRUE
GCST90060504		Metabolite		TRUE
GCST90060731		Metabolite		TRUE
GCST90060988		Metabolite		TRUE
GCST90060352		Metabolite		TRUE
GCST90060930		Metabolite		TRUE
GCST90060895		Metabolite		TRUE
GCST90060165		Metabolite		TRUE
GCST90060835		Metabolite		TRUE
GCST90060912		Metabolite		TRUE
GCST90060961		Metabolite		TRUE
GCST90060909		Metabolite		TRUE
GCST90060964		Metabolite		TRUE
GCST90060699		Metabolite		TRUE
GCST90060765		Metabolite		TRUE
GCST90060102		Metabolite		TRUE
GCST90060571		Metabolite		TRUE
GCST90060508		Metabolite		TRUE
GCST90060105		Metabolite		TRUE
GCST90060907		Metabolite		TRUE
GCST90060844		Metabolite		TRUE
GCST90060544		Metabolite		TRUE
GCST90060890		Metabolite		TRUE
GCST90060467		Metabolite		TRUE
GCST90060781		Metabolite		TRUE
GCST90060225		Metabolite		TRUE
GCST90060903		Metabolite		TRUE
GCST90060943		Metabolite		TRUE
GCST90060150		Metabolite		TRUE
GCST90060479		Metabolite		TRUE
GCST90060717		Metabolite		TRUE
GCST90060491		Metabolite		TRUE
GCST90060848		Metabolite		TRUE
GCST90060695		Metabolite		TRUE
GCST90060764		Metabolite		TRUE
GCST90060455		Metabolite		TRUE
GCST90060966		Metabolite		TRUE
GCST90060241		Metabolite		TRUE
GCST90060383		Metabolite		TRUE
GCST90060507		Metabolite		TRUE
GCST90060925		Metabolite		TRUE
GCST90060106		Metabolite		TRUE
GCST90060577		Metabolite		TRUE
GCST90060348		Metabolite		TRUE
GCST90060826		Metabolite		TRUE
GCST90060853		Metabolite		TRUE
GCST90060984		Metabolite		TRUE
GCST90060956		Metabolite		TRUE
GCST90060515		Metabolite		TRUE
GCST90060268		Metabolite		TRUE
GCST90060235		Metabolite		TRUE
GCST90060933		Metabolite		TRUE
GCST90060936		Metabolite		TRUE
GCST90060813		Metabolite		TRUE
GCST90060917		Metabolite		TRUE
GCST90060511		Metabolite		TRUE
GCST90060108		Metabolite		TRUE
GCST90060113		Metabolite		TRUE
GCST90060949		Metabolite		TRUE
GCST90060763		Metabolite		TRUE
GCST90060746		Metabolite		TRUE
GCST90060239		Metabolite		TRUE
GCST90060427		Metabolite		TRUE
GCST90060758		Metabolite		TRUE
GCST90060891		Metabolite		TRUE
GCST90060224		Metabolite		TRUE
GCST90060266		Metabolite		TRUE
GCST90060892		Metabolite		TRUE
GCST90060439		Metabolite		TRUE
GCST90060849		Metabolite		TRUE
GCST90060100		Metabolite		TRUE
GCST90060531		Metabolite		TRUE
GCST90060112		Metabolite		TRUE
GCST90060363		Metabolite		TRUE
GCST90060394		Metabolite		TRUE
GCST90060125		Metabolite		TRUE
GCST90060148		Metabolite		TRUE
GCST90060432		Metabolite		TRUE
GCST90060585		Metabolite		TRUE
GCST90060723		Metabolite		TRUE
GCST90060528		Metabolite		TRUE
GCST90060938		Metabolite		TRUE
GCST90060679		Metabolite		TRUE
GCST90060520		Metabolite		TRUE
GCST90060812		Metabolite		TRUE
GCST90060330		Metabolite		TRUE
GCST90060745		Metabolite		TRUE
GCST90060768		Metabolite		TRUE
GCST90060572		Metabolite		TRUE
GCST90060388		Metabolite		TRUE
GCST90060887		Metabolite		TRUE
GCST90060935		Metabolite		TRUE
GCST90060433		Metabolite		TRUE
GCST90060286		Metabolite		TRUE
GCST90060976		Metabolite		TRUE
GCST90060480		Metabolite		TRUE
GCST90060639		Metabolite		TRUE
GCST90060477		Metabolite		TRUE
GCST90060466		Metabolite		TRUE
GCST90060574		Metabolite		TRUE
GCST90060219		Metabolite		TRUE
GCST90060706		Metabolite		TRUE
GCST90060302		Metabolite		TRUE
GCST90060769		Metabolite		TRUE
GCST90060863		Metabolite		TRUE
GCST90060770		Metabolite		TRUE
GCST90060541		Metabolite		TRUE
GCST90060775		Metabolite		TRUE
GCST90060820		Metabolite		TRUE
GCST90060728		Metabolite		TRUE
GCST90060104		Metabolite		TRUE
GCST90060944		Metabolite		TRUE
GCST90060505		Metabolite		TRUE
GCST90060305		Metabolite		TRUE
GCST90060825		Metabolite		TRUE
GCST90060840		Metabolite		TRUE
GCST90060468		Metabolite		TRUE
GCST90060306		Metabolite		TRUE
GCST90060107		Metabolite		TRUE
GCST90060413		Metabolite		TRUE
GCST90060441		Metabolite		TRUE
GCST90060971		Metabolite		TRUE
GCST90060881		Metabolite		TRUE
GCST90061002		Metabolite		TRUE
GCST90060405		Metabolite		TRUE
GCST90060898		Metabolite		TRUE
GCST90060575		Metabolite		TRUE
GCST90060460		Metabolite		TRUE
GCST90060872		Metabolite		TRUE
GCST90060117		Metabolite		TRUE
GCST90060471		Metabolite		TRUE
GCST90060570		Metabolite		TRUE
GCST90060103		Metabolite		TRUE
GCST90060475		Metabolite		TRUE
GCST90060589		Metabolite		TRUE
GCST90060115		Metabolite		TRUE
GCST90060473		Metabolite		TRUE
GCST90060319		Metabolite		TRUE
GCST90061007		Metabolite		TRUE
GCST90060995		Metabolite		TRUE
GCST90060788		Metabolite		TRUE
GCST90060524		Metabolite		TRUE
GCST90060409		Metabolite		TRUE
GCST90060127		Metabolite		TRUE
GCST90060351		Metabolite		TRUE
GCST90060958		Metabolite		TRUE
GCST90060584		Metabolite		TRUE
GCST90060827		Metabolite		TRUE
GCST90060539		Metabolite		TRUE
GCST90060684		Metabolite		TRUE
GCST90060992		Metabolite		TRUE
GCST90060800		Metabolite		TRUE
GCST90060389		Metabolite		TRUE
GCST90060832		Metabolite		TRUE
GCST90060670		Metabolite		TRUE
GCST90060780		Metabolite		TRUE
GCST90060341		Metabolite		TRUE
GCST90060360		Metabolite		TRUE
GCST90060243		Metabolite		TRUE
GCST90060772		Metabolite		TRUE
GCST90060714		Metabolite		TRUE
GCST90060182		Metabolite		TRUE
GCST90060527		Metabolite		TRUE
GCST90060845		Metabolite		TRUE
GCST90060289		Metabolite		TRUE
GCST90060459		Metabolite		TRUE
GCST90060496		Metabolite		TRUE
GCST90060384		Metabolite		TRUE
GCST90060304		Metabolite		TRUE
GCST90060609		Metabolite		TRUE
GCST90060407		Metabolite		TRUE
GCST90060718		Metabolite		TRUE
GCST90060893		Metabolite		TRUE
GCST90060947		Metabolite		TRUE
GCST90060526		Metabolite		TRUE
GCST90060272		Metabolite		TRUE
GCST90060493		Metabolite		TRUE
GCST90060665		Metabolite		TRUE
GCST90060740		Metabolite		TRUE
GCST90060762		Metabolite		TRUE
GCST90060344		Metabolite		TRUE
GCST90060669		Metabolite		TRUE
GCST90060713		Metabolite		TRUE
GCST90060549		Metabolite		TRUE
GCST90060663		Metabolite		TRUE
GCST90060816		Metabolite		TRUE
GCST90060795		Metabolite		TRUE
GCST90060855		Metabolite		TRUE
GCST90060634		Metabolite		TRUE
GCST90060613		Metabolite		TRUE
GCST90060693		Metabolite		TRUE
GCST90060261		Metabolite		TRUE
GCST90060277		Metabolite		TRUE
